doc_id,pos,pos2,type
doc4903,PUNCT,PRON,ham
doc4903,PRON,PUNCT,ham
doc4903,PUNCT,AUX,ham
doc4903,AUX,VERB,ham
doc4903,VERB,ADP,ham
doc4903,ADP,DET,ham
doc4903,DET,NUM,ham
doc4903,NUM,NOUN,ham
doc4903,NOUN,PUNCT,ham
doc4903,PUNCT,PUNCT,ham
doc4903,PUNCT,PUNCT,ham
doc4903,PUNCT,NA,ham
doc4904,INTJ,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,PUNCT,ham
doc4904,PUNCT,AUX,ham
doc4904,AUX,PART,ham
doc4904,PART,PUNCT,ham
doc4904,PUNCT,VERB,ham
doc4904,VERB,PART,ham
doc4904,PART,VERB,ham
doc4904,VERB,PRON,ham
doc4904,PRON,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,PRON,ham
doc4904,PRON,PUNCT,ham
doc4904,PUNCT,CCONJ,ham
doc4904,CCONJ,ADP,ham
doc4904,ADP,ADV,ham
doc4904,ADV,ADJ,ham
doc4904,ADJ,ADJ,ham
doc4904,ADJ,NOUN,ham
doc4904,NOUN,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,VERB,ham
doc4904,VERB,NOUN,ham
doc4904,NOUN,ADP,ham
doc4904,ADP,PRON,ham
doc4904,PRON,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,ADV,ham
doc4904,ADV,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,PRON,ham
doc4904,PRON,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,VERB,ham
doc4904,VERB,ADP,ham
doc4904,ADP,DET,ham
doc4904,DET,NOUN,ham
doc4904,NOUN,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,ADJ,ham
doc4904,ADJ,PUNCT,ham
doc4904,PUNCT,SCONJ,ham
doc4904,SCONJ,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,NOUN,ham
doc4904,NOUN,PUNCT,ham
doc4904,PUNCT,ADV,ham
doc4904,ADV,VERB,ham
doc4904,VERB,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,PART,ham
doc4904,PART,ADV,ham
doc4904,ADV,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,ADP,ham
doc4904,ADP,PRON,ham
doc4904,PRON,NOUN,ham
doc4904,NOUN,ADV,ham
doc4904,ADV,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,ADP,ham
doc4904,ADP,PRON,ham
doc4904,PRON,NOUN,ham
doc4904,NOUN,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,PART,ham
doc4904,PART,ADV,ham
doc4904,ADV,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,VERB,ham
doc4904,VERB,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,PART,ham
doc4904,PART,VERB,ham
doc4904,VERB,PUNCT,ham
doc4904,PUNCT,PRON,ham
doc4904,PRON,AUX,ham
doc4904,AUX,VERB,ham
doc4904,VERB,PUNCT,ham
doc4904,PUNCT,ADV,ham
doc4904,ADV,ADV,ham
doc4904,ADV,AUX,ham
doc4904,AUX,PART,ham
doc4904,PART,ADV,ham
doc4904,ADV,AUX,ham
doc4904,AUX,DET,ham
doc4904,DET,NOUN,ham
doc4904,NOUN,PART,ham
doc4904,PART,VERB,ham
doc4904,VERB,PUNCT,ham
doc4904,PUNCT,VERB,ham
doc4904,VERB,NOUN,ham
doc4904,NOUN,PUNCT,ham
doc4904,PUNCT,X,ham
doc4904,X,PUNCT,ham
doc4904,PUNCT,PUNCT,ham
doc4904,PUNCT,ADV,ham
doc4904,ADV,ADV,ham
doc4904,ADV,VERB,ham
doc4904,VERB,DET,ham
doc4904,DET,NOUN,ham
doc4904,NOUN,PUNCT,ham
doc4904,PUNCT,NA,ham
doc4905,PROPN,PROPN,spam
doc4905,PROPN,NUM,spam
doc4905,NUM,PROPN,spam
doc4905,PROPN,PROPN,spam
doc4905,PROPN,PROPN,spam
doc4905,PROPN,ADP,spam
doc4905,ADP,PROPN,spam
doc4905,PROPN,DET,spam
doc4905,DET,NOUN,spam
doc4905,NOUN,ADP,spam
doc4905,ADP,PROPN,spam
doc4905,PROPN,PROPN,spam
doc4905,PROPN,CCONJ,spam
doc4905,CCONJ,VERB,spam
doc4905,VERB,NUM,spam
doc4905,NUM,ADJ,spam
doc4905,ADJ,NOUN,spam
doc4905,NOUN,PUNCT,spam
doc4905,PUNCT,PROPN,spam
doc4905,PROPN,PUNCT,spam
doc4905,PUNCT,ADV,spam
doc4905,ADV,VERB,spam
doc4905,VERB,PROPN,spam
doc4905,PROPN,NUM,spam
doc4905,NUM,NUM,spam
doc4905,NUM,NUM,spam
doc4905,NUM,PUNCT,spam
doc4905,PUNCT,X,spam
doc4905,X,ADJ,spam
doc4905,ADJ,NOUN,spam
doc4905,NOUN,PUNCT,spam
doc4905,PUNCT,VERB,spam
doc4905,VERB,DET,spam
doc4905,DET,NUM,spam
doc4905,NUM,NOUN,spam
doc4905,NOUN,NOUN,spam
doc4905,NOUN,NOUN,spam
doc4905,NOUN,NA,spam
doc4906,AUX,PRON,ham
doc4906,PRON,VERB,ham
doc4906,VERB,ADV,ham
doc4906,ADV,NOUN,ham
doc4906,NOUN,NOUN,ham
doc4906,NOUN,NA,ham
doc4907,ADV,PRON,ham
doc4907,PRON,ADJ,ham
doc4907,ADJ,PUNCT,ham
doc4907,PUNCT,NA,ham
doc4908,PRON,AUX,ham
doc4908,AUX,ADP,ham
doc4908,ADP,NOUN,ham
doc4908,NOUN,PUNCT,ham
doc4908,PUNCT,SYM,ham
doc4908,SYM,AUX,ham
doc4908,AUX,PRON,ham
doc4908,PRON,VERB,ham
doc4908,VERB,PRON,ham
doc4908,PRON,PUNCT,ham
doc4908,PUNCT,NA,ham
doc4909,AUX,VERB,ham
doc4909,VERB,PUNCT,ham
doc4909,PUNCT,VERB,ham
doc4909,VERB,DET,ham
doc4909,DET,ADJ,ham
doc4909,ADJ,NOUN,ham
doc4909,NOUN,NA,ham
doc4910,PRON,VERB,ham
doc4910,VERB,PART,ham
doc4910,PART,VERB,ham
doc4910,VERB,PROPN,ham
doc4910,PROPN,SCONJ,ham
doc4910,SCONJ,DET,ham
doc4910,DET,PROPN,ham
doc4910,PROPN,PROPN,ham
doc4910,PROPN,VERB,ham
doc4910,VERB,DET,ham
doc4910,DET,NOUN,ham
doc4910,NOUN,ADV,ham
doc4910,ADV,ADV,ham
doc4910,ADV,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,X,ham
doc4910,X,NOUN,ham
doc4910,NOUN,NUM,ham
doc4910,NUM,DET,ham
doc4910,DET,NOUN,ham
doc4910,NOUN,NA,ham
doc4911,VERB,SCONJ,ham
doc4911,SCONJ,PROPN,ham
doc4911,PROPN,PROPN,ham
doc4911,PROPN,VERB,ham
doc4911,VERB,ADV,ham
doc4911,ADV,SCONJ,ham
doc4911,SCONJ,PRON,ham
doc4911,PRON,VERB,ham
doc4911,VERB,PART,ham
doc4911,PART,VERB,ham
doc4911,VERB,ADP,ham
doc4911,ADP,DET,ham
doc4911,DET,NOUN,ham
doc4911,NOUN,ADP,ham
doc4911,ADP,DET,ham
doc4911,DET,NOUN,ham
doc4911,NOUN,NA,ham
doc4912,PRON,AUX,ham
doc4912,AUX,ADP,ham
doc4912,ADP,DET,ham
doc4912,DET,NOUN,ham
doc4912,NOUN,ADP,ham
doc4912,ADP,NUM,ham
doc4912,NUM,PUNCT,ham
doc4912,PUNCT,NA,ham
doc4913,ADJ,PUNCT,spam
doc4913,PUNCT,PROPN,spam
doc4913,PROPN,NUM,spam
doc4913,NUM,PUNCT,spam
doc4913,PUNCT,NOUN,spam
doc4913,NOUN,PUNCT,spam
doc4913,PUNCT,NUM,spam
doc4913,NUM,NOUN,spam
doc4913,NOUN,PROPN,spam
doc4913,PROPN,NUM,spam
doc4913,NUM,PROPN,spam
doc4913,PROPN,VERB,spam
doc4913,VERB,ADP,spam
doc4913,ADP,DET,spam
doc4913,DET,ADJ,spam
doc4913,ADJ,NOUN,spam
doc4913,NOUN,ADP,spam
doc4913,ADP,NUM,spam
doc4913,NUM,NOUN,spam
doc4913,NOUN,ADP,spam
doc4913,ADP,DET,spam
doc4913,DET,NOUN,spam
doc4913,NOUN,ADP,spam
doc4913,ADP,PROPN,spam
doc4913,PROPN,PART,spam
doc4913,PART,VERB,spam
doc4913,VERB,PROPN,spam
doc4913,PROPN,DET,spam
doc4913,DET,NUM,spam
doc4913,NUM,NOUN,spam
doc4913,NOUN,NOUN,spam
doc4913,NOUN,ADP,spam
doc4913,ADP,NUM,spam
doc4913,NUM,NOUN,spam
doc4913,NOUN,PUNCT,spam
doc4913,PUNCT,NA,spam
doc4914,PRON,AUX,ham
doc4914,AUX,ADV,ham
doc4914,ADV,VERB,ham
doc4914,VERB,DET,ham
doc4914,DET,ADJ,ham
doc4914,ADJ,NOUN,ham
doc4914,NOUN,PUNCT,ham
doc4914,PUNCT,PRON,ham
doc4914,PRON,AUX,ham
doc4914,AUX,PART,ham
doc4914,PART,VERB,ham
doc4914,VERB,PART,ham
doc4914,PART,AUX,ham
doc4914,AUX,DET,ham
doc4914,DET,NOUN,ham
doc4914,NOUN,PART,ham
doc4914,PART,NOUN,ham
doc4914,NOUN,PART,ham
doc4914,PART,VERB,ham
doc4914,VERB,DET,ham
doc4914,DET,NOUN,ham
doc4914,NOUN,PUNCT,ham
doc4914,PUNCT,PART,ham
doc4914,PART,SCONJ,ham
doc4914,SCONJ,PRON,ham
doc4914,PRON,AUX,ham
doc4914,AUX,DET,ham
doc4914,DET,PROPN,ham
doc4914,PROPN,NOUN,ham
doc4914,NOUN,ADV,ham
doc4914,ADV,PUNCT,ham
doc4914,PUNCT,PRON,ham
doc4914,PRON,AUX,ham
doc4914,AUX,VERB,ham
doc4914,VERB,PART,ham
doc4914,PART,AUX,ham
doc4914,AUX,ADV,ham
doc4914,ADV,PART,ham
doc4914,PART,VERB,ham
doc4914,VERB,PRON,ham
doc4914,PRON,PUNCT,ham
doc4914,PUNCT,CCONJ,ham
doc4914,CCONJ,ADV,ham
doc4914,ADV,PRON,ham
doc4914,PRON,AUX,ham
doc4914,AUX,VERB,ham
doc4914,VERB,PRON,ham
doc4914,PRON,PUNCT,ham
doc4914,PUNCT,ADJ,ham
doc4914,ADJ,PUNCT,ham
doc4914,PUNCT,CCONJ,ham
doc4914,CCONJ,VERB,ham
doc4914,VERB,ADV,ham
doc4914,ADV,PUNCT,ham
doc4914,PUNCT,NA,ham
doc4915,PRON,VERB,ham
doc4915,VERB,NOUN,ham
doc4915,NOUN,ADP,ham
doc4915,ADP,DET,ham
doc4915,DET,NOUN,ham
doc4915,NOUN,NOUN,ham
doc4915,NOUN,CCONJ,ham
doc4915,CCONJ,PRON,ham
doc4915,PRON,VERB,ham
doc4915,VERB,ADV,ham
doc4915,ADV,PUNCT,ham
doc4915,PUNCT,PROPN,ham
doc4915,PROPN,PUNCT,ham
doc4915,PUNCT,VERB,ham
doc4915,VERB,PRON,ham
doc4915,PRON,NOUN,ham
doc4915,NOUN,CCONJ,ham
doc4915,CCONJ,PRON,ham
doc4915,PRON,PUNCT,ham
doc4915,PUNCT,AUX,ham
doc4915,AUX,AUX,ham
doc4915,AUX,VERB,ham
doc4915,VERB,ADP,ham
doc4915,ADP,NOUN,ham
doc4915,NOUN,PUNCT,ham
doc4915,PUNCT,VERB,ham
doc4915,VERB,PRON,ham
doc4915,PRON,NOUN,ham
doc4915,NOUN,PUNCT,ham
doc4915,PUNCT,NA,ham
doc4916,ADV,VERB,ham
doc4916,VERB,PRON,ham
doc4916,PRON,ADP,ham
doc4916,ADP,PUNCT,ham
doc4916,PUNCT,ADV,ham
doc4916,ADV,ADV,ham
doc4916,ADV,ADV,ham
doc4916,ADV,NA,ham
doc4917,PRON,AUX,spam
doc4917,AUX,DET,spam
doc4917,DET,ADJ,spam
doc4917,ADJ,NOUN,spam
doc4917,NOUN,PRON,spam
doc4917,PRON,AUX,spam
doc4917,AUX,VERB,spam
doc4917,VERB,NUM,spam
doc4917,NUM,NOUN,spam
doc4917,NOUN,NOUN,spam
doc4917,NOUN,PUNCT,spam
doc4917,PUNCT,PRON,spam
doc4917,PRON,AUX,spam
doc4917,AUX,VERB,spam
doc4917,VERB,DET,spam
doc4917,DET,NUM,spam
doc4917,NUM,NOUN,spam
doc4917,NOUN,NOUN,spam
doc4917,NOUN,PUNCT,spam
doc4917,PUNCT,NUM,spam
doc4917,NUM,NOUN,spam
doc4917,NOUN,AUX,spam
doc4917,AUX,ADJ,spam
doc4917,ADJ,PUNCT,spam
doc4917,PUNCT,NOUN,spam
doc4917,NOUN,NUM,spam
doc4917,NUM,ADV,spam
doc4917,ADV,PUNCT,spam
doc4917,PUNCT,ADV,spam
doc4917,ADV,NUM,spam
doc4917,NUM,NOUN,spam
doc4917,NOUN,ADP,spam
doc4917,ADP,ADJ,spam
doc4917,ADJ,ADJ,spam
doc4917,ADJ,NOUN,spam
doc4917,NOUN,NA,spam
doc4918,VERB,ADP,ham
doc4918,ADP,NOUN,ham
doc4918,NOUN,VERB,ham
doc4918,VERB,ADP,ham
doc4918,ADP,PRON,ham
doc4918,PRON,PART,ham
doc4918,PART,VERB,ham
doc4918,VERB,ADP,ham
doc4918,ADP,ADP,ham
doc4918,ADP,PRON,ham
doc4918,PRON,NOUN,ham
doc4918,NOUN,SCONJ,ham
doc4918,SCONJ,PRON,ham
doc4918,PRON,AUX,ham
doc4918,AUX,VERB,ham
doc4918,VERB,DET,ham
doc4918,DET,NOUN,ham
doc4918,NOUN,NA,ham
doc4919,ADP,PRON,ham
doc4919,PRON,NOUN,ham
doc4919,NOUN,PUNCT,ham
doc4919,PUNCT,PRON,ham
doc4919,PRON,AUX,ham
doc4919,AUX,PART,ham
doc4919,PART,VERB,ham
doc4919,VERB,PRON,ham
doc4919,PRON,NOUN,ham
doc4919,NOUN,INTJ,ham
doc4919,INTJ,PUNCT,ham
doc4919,PUNCT,NA,ham
doc4920,NOUN,VERB,ham
doc4920,VERB,PRON,ham
doc4920,PRON,ADV,ham
doc4920,ADV,VERB,ham
doc4920,VERB,PRON,ham
doc4920,PRON,NOUN,ham
doc4920,NOUN,PUNCT,ham
doc4920,PUNCT,NOUN,ham
doc4920,NOUN,PUNCT,ham
doc4920,PUNCT,NOUN,ham
doc4920,NOUN,NA,ham
doc4921,PRON,AUX,ham
doc4921,AUX,ADV,ham
doc4921,ADV,ADJ,ham
doc4921,ADJ,NOUN,ham
doc4921,NOUN,ADV,ham
doc4921,ADV,AUX,ham
doc4921,AUX,PRON,ham
doc4921,PRON,PUNCT,ham
doc4921,PUNCT,PRON,ham
doc4921,PRON,AUX,ham
doc4921,AUX,PRON,ham
doc4921,PRON,VERB,ham
doc4921,VERB,PUNCT,ham
doc4921,PUNCT,ADV,ham
doc4921,ADV,AUX,ham
doc4921,AUX,PRON,ham
doc4921,PRON,NOUN,ham
doc4921,NOUN,PUNCT,ham
doc4921,PUNCT,ADV,ham
doc4921,ADV,VERB,ham
doc4921,VERB,PRON,ham
doc4921,PRON,VERB,ham
doc4921,VERB,PRON,ham
doc4921,PRON,PRON,ham
doc4921,PRON,ADJ,ham
doc4921,ADJ,PUNCT,ham
doc4921,PUNCT,AUX,ham
doc4921,AUX,PRON,ham
doc4921,PRON,VERB,ham
doc4921,VERB,NOUN,ham
doc4921,NOUN,PUNCT,ham
doc4921,PUNCT,SCONJ,ham
doc4921,SCONJ,PART,ham
doc4921,PART,PUNCT,ham
doc4921,PUNCT,VERB,ham
doc4921,VERB,PRON,ham
doc4921,PRON,ADV,ham
doc4921,ADV,PUNCT,ham
doc4921,PUNCT,ADJ,ham
doc4921,ADJ,NOUN,ham
doc4921,NOUN,PUNCT,ham
doc4921,PUNCT,NA,ham
doc4922,INTJ,ADJ,ham
doc4922,ADJ,VERB,ham
doc4922,VERB,PRON,ham
doc4922,PRON,PRON,ham
doc4922,PRON,AUX,ham
doc4922,AUX,ADJ,ham
doc4922,ADJ,PUNCT,ham
doc4922,PUNCT,PRON,ham
doc4922,PRON,AUX,ham
doc4922,AUX,PART,ham
doc4922,PART,VERB,ham
doc4922,VERB,PRON,ham
doc4922,PRON,PART,ham
doc4922,PART,PRON,ham
doc4922,PRON,NOUN,ham
doc4922,NOUN,PUNCT,ham
doc4922,PUNCT,PRON,ham
doc4922,PRON,AUX,ham
doc4922,AUX,PART,ham
doc4922,PART,VERB,ham
doc4922,VERB,PART,ham
doc4922,PART,VERB,ham
doc4922,VERB,CCONJ,ham
doc4922,CCONJ,SCONJ,ham
doc4922,SCONJ,PRON,ham
doc4922,PRON,VERB,ham
doc4922,VERB,DET,ham
doc4922,DET,ADJ,ham
doc4922,ADJ,NOUN,ham
doc4922,NOUN,ADV,ham
doc4922,ADV,ADV,ham
doc4922,ADV,VERB,ham
doc4922,VERB,PRON,ham
doc4922,PRON,PUNCT,ham
doc4922,PUNCT,VERB,ham
doc4922,VERB,ADP,ham
doc4922,ADP,PRON,ham
doc4922,PRON,NOUN,ham
doc4922,NOUN,PUNCT,ham
doc4922,PUNCT,NA,ham
doc4923,INTJ,INTJ,ham
doc4923,INTJ,PUNCT,ham
doc4923,PUNCT,PRON,ham
doc4923,PRON,ADV,ham
doc4923,ADV,VERB,ham
doc4923,VERB,NOUN,ham
doc4923,NOUN,PUNCT,ham
doc4923,PUNCT,PROPN,ham
doc4923,PROPN,NA,ham
doc4924,PRON,AUX,ham
doc4924,AUX,VERB,ham
doc4924,VERB,NUM,ham
doc4924,NUM,NOUN,ham
doc4924,NOUN,ADJ,ham
doc4924,ADJ,NOUN,ham
doc4924,NOUN,ADP,ham
doc4924,ADP,PRON,ham
doc4924,PRON,NOUN,ham
doc4924,NOUN,PUNCT,ham
doc4924,PUNCT,NA,ham
doc4925,INTJ,PUNCT,ham
doc4925,PUNCT,VERB,ham
doc4925,VERB,PRON,ham
doc4925,PRON,VERB,ham
doc4925,VERB,ADV,ham
doc4925,ADV,PRON,ham
doc4925,PRON,VERB,ham
doc4925,VERB,PRON,ham
doc4925,PRON,NOUN,ham
doc4925,NOUN,PUNCT,ham
doc4925,PUNCT,NA,ham
doc4926,INTJ,INTJ,ham
doc4926,INTJ,PUNCT,ham
doc4926,PUNCT,ADV,ham
doc4926,ADV,AUX,ham
doc4926,AUX,PRON,ham
doc4926,PRON,ADJ,ham
doc4926,ADJ,NOUN,ham
doc4926,NOUN,VERB,ham
doc4926,VERB,NOUN,ham
doc4926,NOUN,PUNCT,ham
doc4926,PUNCT,NA,ham
doc4927,INTJ,VERB,ham
doc4927,VERB,DET,ham
doc4927,DET,NOUN,ham
doc4927,NOUN,PUNCT,ham
doc4927,PUNCT,SYM,ham
doc4927,SYM,NA,ham
doc4928,ADV,VERB,ham
doc4928,VERB,SCONJ,ham
doc4928,SCONJ,NOUN,ham
doc4928,NOUN,NOUN,ham
doc4928,NOUN,ADV,ham
doc4928,ADV,VERB,ham
doc4928,VERB,ADP,ham
doc4928,ADP,PART,ham
doc4928,PART,VERB,ham
doc4928,VERB,CCONJ,ham
doc4928,CCONJ,AUX,ham
doc4928,AUX,VERB,ham
doc4928,VERB,ADP,ham
doc4928,ADP,ADP,ham
doc4928,ADP,PRON,ham
doc4928,PRON,NOUN,ham
doc4928,NOUN,CCONJ,ham
doc4928,CCONJ,PRON,ham
doc4928,PRON,PUNCT,ham
doc4928,PUNCT,NA,ham
doc4929,VERB,PRON,spam
doc4929,PRON,PRON,spam
doc4929,PRON,VERB,spam
doc4929,VERB,NUM,spam
doc4929,NUM,NOUN,spam
doc4929,NOUN,NOUN,spam
doc4929,NOUN,ADP,spam
doc4929,ADP,DET,spam
doc4929,DET,PROPN,spam
doc4929,PROPN,PROPN,spam
doc4929,PROPN,ADP,spam
doc4929,ADP,PROPN,spam
doc4929,PROPN,PUNCT,spam
doc4929,PUNCT,PRON,spam
doc4929,PRON,AUX,spam
doc4929,AUX,ADP,spam
doc4929,ADP,PROPN,spam
doc4929,PROPN,PROPN,spam
doc4929,PROPN,PUNCT,spam
doc4929,PUNCT,PROPN,spam
doc4929,PROPN,PROPN,spam
doc4929,PROPN,PROPN,spam
doc4929,PROPN,ADP,spam
doc4929,ADP,NUM,spam
doc4929,NUM,PUNCT,spam
doc4929,PUNCT,NUM,spam
doc4929,NUM,NOUN,spam
doc4929,NOUN,PUNCT,spam
doc4929,PUNCT,PUNCT,spam
doc4929,PUNCT,VERB,spam
doc4929,VERB,NOUN,spam
doc4929,NOUN,CCONJ,spam
doc4929,CCONJ,NOUN,spam
doc4929,NOUN,CCONJ,spam
doc4929,CCONJ,AUX,spam
doc4929,AUX,AUX,spam
doc4929,AUX,PRON,spam
doc4929,PRON,PUNCT,spam
doc4929,PUNCT,NA,spam
doc4930,INTJ,PUNCT,spam
doc4930,PUNCT,DET,spam
doc4930,DET,NOUN,spam
doc4930,NOUN,NOUN,spam
doc4930,NOUN,AUX,spam
doc4930,AUX,VERB,spam
doc4930,VERB,ADP,spam
doc4930,ADP,PRON,spam
doc4930,PRON,PART,spam
doc4930,PART,VERB,spam
doc4930,VERB,PRON,spam
doc4930,PRON,PUNCT,spam
doc4930,PUNCT,ADV,spam
doc4930,ADV,ADV,spam
doc4930,ADV,ADP,spam
doc4930,ADP,DET,spam
doc4930,DET,ADJ,spam
doc4930,ADJ,NOUN,spam
doc4930,NOUN,VERB,spam
doc4930,VERB,PUNCT,spam
doc4930,PUNCT,VERB,spam
doc4930,VERB,PROPN,spam
doc4930,PROPN,PART,spam
doc4930,PART,VERB,spam
doc4930,VERB,DET,spam
doc4930,DET,NOUN,spam
doc4930,NOUN,NA,spam
doc4931,ADJ,NOUN,ham
doc4931,NOUN,PUNCT,ham
doc4931,PUNCT,PRON,ham
doc4931,PRON,NOUN,ham
doc4931,NOUN,PUNCT,ham
doc4931,PUNCT,ADV,ham
doc4931,ADV,AUX,ham
doc4931,AUX,DET,ham
doc4931,DET,ADJ,ham
doc4931,ADJ,NOUN,ham
doc4931,NOUN,PUNCT,ham
doc4931,PUNCT,ADV,ham
doc4931,ADV,AUX,ham
doc4931,AUX,PRON,ham
doc4931,PRON,ADJ,ham
doc4931,ADJ,NOUN,ham
doc4931,NOUN,ADV,ham
doc4931,ADV,PUNCT,ham
doc4931,PUNCT,PRON,ham
doc4931,PRON,AUX,ham
doc4931,AUX,PRON,ham
doc4931,PRON,VERB,ham
doc4931,VERB,PUNCT,ham
doc4931,PUNCT,AUX,ham
doc4931,AUX,PRON,ham
doc4931,PRON,VERB,ham
doc4931,VERB,ADP,ham
doc4931,ADP,PRON,ham
doc4931,PRON,PUNCT,ham
doc4931,PUNCT,AUX,ham
doc4931,AUX,PRON,ham
doc4931,PRON,VERB,ham
doc4931,VERB,PRON,ham
doc4931,PRON,PUNCT,ham
doc4931,PUNCT,AUX,ham
doc4931,AUX,PRON,ham
doc4931,PRON,VERB,ham
doc4931,VERB,PRON,ham
doc4931,PRON,PUNCT,ham
doc4931,PUNCT,NA,ham
doc4932,ADJ,NOUN,ham
doc4932,NOUN,CCONJ,ham
doc4932,CCONJ,NOUN,ham
doc4932,NOUN,PUNCT,ham
doc4932,PUNCT,NOUN,ham
doc4932,NOUN,PUNCT,ham
doc4932,PUNCT,ADP,ham
doc4932,ADP,NUM,ham
doc4932,NUM,NA,ham
doc4933,SCONJ,ADJ,ham
doc4933,ADJ,NOUN,ham
doc4933,NOUN,PRON,ham
doc4933,PRON,ADJ,ham
doc4933,ADJ,PUNCT,ham
doc4933,PUNCT,NA,ham
doc4934,INTJ,AUX,ham
doc4934,AUX,PRON,ham
doc4934,PRON,VERB,ham
doc4934,VERB,PRON,ham
doc4934,PRON,PART,ham
doc4934,PART,VERB,ham
doc4934,VERB,SYM,ham
doc4934,SYM,NA,ham
doc4935,INTJ,VERB,ham
doc4935,VERB,PUNCT,ham
doc4935,PUNCT,ADV,ham
doc4935,ADV,AUX,ham
doc4935,AUX,PRON,ham
doc4935,PRON,VERB,ham
doc4935,VERB,PUNCT,ham
doc4935,PUNCT,AUX,ham
doc4935,AUX,PRON,ham
doc4935,PRON,ADV,ham
doc4935,ADV,VERB,ham
doc4935,VERB,ADP,ham
doc4935,ADP,ADV,ham
doc4935,ADV,PRON,ham
doc4935,PRON,VERB,ham
doc4935,VERB,ADP,ham
doc4935,ADP,PROPN,ham
doc4935,PROPN,PROPN,ham
doc4935,PROPN,PUNCT,ham
doc4935,PUNCT,NA,ham
doc4936,PROPN,PUNCT,ham
doc4936,PUNCT,NOUN,ham
doc4936,NOUN,PUNCT,ham
doc4936,PUNCT,NA,ham
doc4937,NOUN,VERB,ham
doc4937,VERB,PART,ham
doc4937,PART,VERB,ham
doc4937,VERB,ADV,ham
doc4937,ADV,DET,ham
doc4937,DET,NOUN,ham
doc4937,NOUN,PRON,ham
doc4937,PRON,AUX,ham
doc4937,AUX,NA,ham
doc4938,INTJ,PRON,ham
doc4938,PRON,AUX,ham
doc4938,AUX,VERB,ham
doc4938,VERB,ADJ,ham
doc4938,ADJ,NOUN,ham
doc4938,NOUN,PUNCT,ham
doc4938,PUNCT,INTJ,ham
doc4938,INTJ,PRON,ham
doc4938,PRON,VERB,ham
doc4938,VERB,ADJ,ham
doc4938,ADJ,ADV,ham
doc4938,ADV,PRON,ham
doc4938,PRON,VERB,ham
doc4938,VERB,PRON,ham
doc4938,PRON,NOUN,ham
doc4938,NOUN,VERB,ham
doc4938,VERB,PRON,ham
doc4938,PRON,DET,ham
doc4938,DET,NOUN,ham
doc4938,NOUN,ADV,ham
doc4938,ADV,ADP,ham
doc4938,ADP,DET,ham
doc4938,DET,NOUN,ham
doc4938,NOUN,NOUN,ham
doc4938,NOUN,NOUN,ham
doc4938,NOUN,NOUN,ham
doc4938,NOUN,NA,ham
doc4939,ADV,PRON,ham
doc4939,PRON,VERB,ham
doc4939,VERB,PART,ham
doc4939,PART,VERB,ham
doc4939,VERB,PART,ham
doc4939,PART,VERB,ham
doc4939,VERB,PUNCT,ham
doc4939,PUNCT,ADP,ham
doc4939,ADP,CCONJ,ham
doc4939,CCONJ,NOUN,ham
doc4939,NOUN,PUNCT,ham
doc4939,PUNCT,NOUN,ham
doc4939,NOUN,CCONJ,ham
doc4939,CCONJ,NOUN,ham
doc4939,NOUN,PUNCT,ham
doc4939,PUNCT,PUNCT,ham
doc4939,PUNCT,ADV,ham
doc4939,ADV,PRON,ham
doc4939,PRON,VERB,ham
doc4939,VERB,ADP,ham
doc4939,ADP,NOUN,ham
doc4939,NOUN,NOUN,ham
doc4939,NOUN,ADP,ham
doc4939,ADP,NUM,ham
doc4939,NUM,PUNCT,ham
doc4939,PUNCT,NA,ham
doc4940,SYM,VERB,ham
doc4940,VERB,ADV,ham
doc4940,ADV,ADV,ham
doc4940,ADV,PUNCT,ham
doc4940,PUNCT,VERB,ham
doc4940,VERB,NOUN,ham
doc4940,NOUN,PART,ham
doc4940,PART,VERB,ham
doc4940,VERB,PRON,ham
doc4940,PRON,ADP,ham
doc4940,ADP,ADP,ham
doc4940,ADP,NUM,ham
