lemma	pos	freq_ipm
конвейер	s	11.4
кошелек	s	11.4
меню	s	11.4
обаяние	s	11.4
одновременный	a	11.4
оклад	s	11.4
опрокинуть	v	11.4
паровоз	s	11.4
печататься	v	11.4
платный	a	11.4
погоня	s	11.4
предпринимать	v	11.4
пресс-служба	s	11.4
приготовиться	v	11.4
притихнуть	v	11.4
противоречивый	a	11.4
путаться	v	11.4
пьянство	s	11.4
сбрасывать	v	11.4
смуглый	a	11.4
сообщаться	v	11.4
сосновый	a	11.4
спасительный	a	11.4
старший	s	11.4
товарищество	s	11.4
тревожно	adv	11.4
удариться	v	11.4
устный	a	11.4
часовой	s	11.4
чувствительность	s	11.4
чуткий	a	11.4
Алексий	s.PROP	11.3
бархатный	a	11.3
бегом	adv	11.3
бетон	s	11.3
воспитательный	a	11.3
выпивка	s	11.3
Даша	s.PROP	11.3
достигаться	v	11.3
звуковой	a	11.3
золотистый	a	11.3
исторически	adv	11.3
исчерпать	v	11.3
кислый	a	11.3
лабораторный	a	11.3
лезвие	s	11.3
Маня	s.PROP	11.3
мгновенный	a	11.3
настоящее	s	11.3
непостижимый	a	11.3
нетерпеливо	adv	11.3
нехватка	s	11.3
Николаев	s.PROP	11.3
нобелевский	a	11.3
обеспечиваться	v	11.3
осваивать	v	11.3
откинуть	v	11.3
паутина	s	11.3
повлечь	v	11.3
пронзительный	a	11.3
пятеро	num	11.3
раздеваться	v	11.3
расчетный	a	11.3
романс	s	11.3
Ростов	s.PROP	11.3
салфетка	s	11.3
скорбь	s	11.3
схожий	a	11.3
топить	v	11.3
угощать	v	11.3
устремиться	v	11.3
хитрость	s	11.3
чудный	a	11.3
Австрия	s.PROP	11.2
автоматизированный	a	11.2
верблюд	s	11.2
видать	adv	11.2
воскресение	s	11.2
вычислить	v	11.2
двухэтажный	a	11.2
доцент	s	11.2
жадный	a	11.2
идентификация	s	11.2
изоляция	s	11.2
камин	s	11.2
ком	s	11.2
косвенный	a	11.2
котлета	s	11.2
лихорадка	s	11.2
накопиться	v	11.2
нападать	v	11.2
нырнуть	v	11.2
обхватить	v	11.2
обыватель	s	11.2
отвлекать	v	11.2
перегородка	s	11.2
пир	s	11.2
пластмассовый	a	11.2
побыть	v	11.2
попадание	s	11.2
правильность	s	11.2
предисловие	s	11.2
призвание	s	11.2
приток	s	11.2
продлить	v	11.2
прокат	s	11.2
проститься	v	11.2
пульт	s	11.2
разрезать	v	11.2
Светка	s.PROP	11.2
своевременный	a	11.2
Симонов	s.PROP	11.2
стих	s	11.2
студентка	s	11.2
тормозить	v	11.2
уткнуться	v	11.2
хвататься	v	11.2
хребет	s	11.2
электрон	s	11.2
Яковлевич	s.PROP	11.2
адресовать	v	11.1
бегство	s	11.1
благой	a	11.1
воплотить	v	11.1
вскинуть	v	11.1
гамма	s	11.1
деваться	v	11.1
Екатеринбург	s.PROP	11.1
епархия	s	11.1
затронуть	v	11.1
императорский	a	11.1
индивидуальность	s	11.1
испуганный	a	11.1
консервы	s	11.1
мерка	s	11.1
мировоззрение	s	11.1
непредсказуемый	a	11.1
неприязнь	s	11.1
ноль	s	11.1
осторожность	s	11.1
передумать	v	11.1
погружаться	v	11.1
подчинение	s	11.1
поливать	v	11.1
приспособление	s	11.1
приставать	v	11.1
пристальный	a	11.1
проникновение	s	11.1
пуск	s	11.1
пушистый	a	11.1
рождать	v	11.1
сближение	s	11.1
скинуть	v	11.1
снабжение	s	11.1
спастись	v	11.1
стереть	v	11.1
стыдиться	v	11.1
сугроб	s	11.1
сурово	adv	11.1
сырьевой	a	11.1
Тарасов	s.PROP	11.1
Тбилиси	s.PROP	11.1
титр	s	11.1
толковать	v	11.1
тотальный	a	11.1
траектория	s	11.1
тьфу	intj	11.1
убитый	s	11.1
уделить	v	11.1
ущелье	s	11.1
хорошенький	a	11.1
хроника	s	11.1
чугунный	a	11.1
эффектный	a	11.1
ячейка	s	11.1
армянин	s	11
афиша	s	11
беззащитный	a	11
беспорядок	s	11
благотворительный	a	11
вахта	s	11
веселиться	v	11
груда	s	11
ель	s	11
забава	s	11
захлопнуть	v	11
зонтик	s	11
излагать	v	11
Кадыров	s.PROP	11
кипяток	s	11
Ковалев	s.PROP	11
коммерсант	s	11
комнатка	s	11
крестный	a	11
лгать	v	11
милосердие	s	11
молекулярный	a	11
нажимать	v	11
налицо	adv	11
напоследок	adv	11
недоумевать	v	11
обитель	s	11
одолеть	v	11
окликнуть	v	11
отделаться	v	11
папин	a	11
передвигаться	v	11
помахать	v	11
пониматься	v	11
поползти	v	11
похвала	s	11
профессионализм	s	11
родня	s	11
серийный	a	11
скотина	s	11
составной	a	11
спрыгнуть	v	11
Степановна	s.PROP	11
сухопутный	a	11
тонко	adv	11
транспортировка	s	11
тыкать	v	11
улечься	v	11
управляемый	a	11
ускорение	s	11
утешение	s	11
царица	s	11
швейцарский	a	11
юрисдикция	s	11
авиакомпания	s	10.9
алюминий	s	10.9
атрибут	s	10.9
безумно	adv	10.9
библейский	a	10.9
бюллетень	s	10.9
вечеринка	s	10.9
выглядывать	v	10.9
выдохнуть	v	10.9
высокопоставленный	a	10.9
выступ	s	10.9
гол	s	10.9
Дагестан	s.PROP	10.9
донос	s	10.9
завещание	s	10.9
заявитель	s	10.9
инерция	s	10.9
инициатор	s	10.9
коварный	a	10.9
колонка	s	10.9
красить	v	10.9
летный	a	10.9
незнакомец	s	10.9
опередить	v	10.9
опустеть	v	10.9
ориентир	s	10.9
особа	s	10.9
отстранить	v	10.9
подошва	s	10.9
посметь	v	10.9
пристань	s	10.9
приступать	v	10.9
притча	s	10.9
профессионально	adv	10.9
пылать	v	10.9
развал	s	10.9
раздеться	v	10.9
реорганизация	s	10.9
списать	v	10.9
средневековье	s	10.9
ссориться	v	10.9
Страхов	s.PROP	10.9
таить	v	10.9
Ташкент	s.PROP	10.9
темперамент	s	10.9
теоретик	s	10.9
тот-то	apro	10.9
трактовка	s	10.9
Троцкий	s.PROP	10.9
увидеться	v	10.9
устоять	v	10.9
шоколад	s	10.9
шорох	s	10.9
штамп	s	10.9
юношеский	a	10.9
Абрамович	s.PROP	10.8
безработица	s	10.8
благословение	s	10.8
боярин	s	10.8
вдобавок	adv	10.8
восклицать	v	10.8
выброс	s	10.8
выразительный	a	10.8
выручка	s	10.8
греть	v	10.8
дивизион	s	10.8
дополнить	v	10.8
дореволюционный	a	10.8
достояние	s	10.8
древесный	a	10.8
дружка	s	10.8
ежик	s	10.8
забыться	v	10.8
кланяться	v	10.8
Клара	s.PROP	10.8
Леночка	s.PROP	10.8
Ли	s.PROP	10.8
Литва	s.PROP	10.8
нарком	s	10.8
неважный	a	10.8
некто	spro	10.8
нехотя	adv	10.8
отвергать	v	10.8
откинуться	v	10.8
отрицательно	adv	10.8
ощутимый	a	10.8
перенос	s	10.8
пересмотреть	v	10.8
перечислять	v	10.8
поздравление	s	10.8
посмеиваться	v	10.8
потерпевший	s	10.8
приемник	s	10.8
притворяться	v	10.8
пронестись	v	10.8
пьяница	s	10.8
раздумывать	v	10.8
распахнуться	v	10.8
раствориться	v	10.8
револьвер	s	10.8
ростовский	a	10.8
сломаться	v	10.8
смутить	v	10.8
соус	s	10.8
стимул	s	10.8
страховщик	s	10.8
тупо	adv	10.8
улетать	v	10.8
утверждаться	v	10.8
Фаина	s.PROP	10.8
хмурый	a	10.8
частенько	adv	10.8
безусловный	a	10.7
бланк	s	10.7
бор	s	10.7
бородатый	a	10.7
брюхо	s	10.7
Венгрия	s.PROP	10.7
виновато	adv	10.7
воздействовать	v	10.7
вращение	s	10.7
вторжение	s	10.7
выпуклый	a	10.7
деловито	adv	10.7
детектив	s	10.7
жалобно	adv	10.7
задерживать	v	10.7
зажигалка	s	10.7
запутаться	v	10.7
затрагивать	v	10.7
злобный	a	10.7
значок	s	10.7
Иркутск	s.PROP	10.7
казанский	a	10.7
кассационный	a	10.7
кинематограф	s	10.7
кит	s	10.7
клочок	s	10.7
копыто	s	10.7
крах	s	10.7
крокодил	s	10.7
Минэкономразвития	s.PROP	10.7
монография	s	10.7
мотивация	s	10.7
насмешливо	adv	10.7
небывалый	a	10.7
нейтральный	a	10.7
нечистый	a	10.7
обновить	v	10.7
обрабатывать	v	10.7
оживиться	v	10.7
пан	s	10.7
Платонов	s.PROP	10.7
подаваться	v	10.7
подвергнуться	v	10.7
превосходный	a	10.7
предание	s	10.7
предсказать	v	10.7
привилегия	s	10.7
приказывать	v	10.7
расстройство	s	10.7
ревновать	v	10.7
резиденция	s	10.7
санитар	s	10.7
свекровь	s	10.7
сострадание	s	10.7
тосковать	v	10.7
трещать	v	10.7
упругий	a	10.7
шрам	s	10.7
этический	a	10.7
Ян	s.PROP	10.7
абонент	s	10.6
бесшумно	adv	10.6
бинокль	s	10.6
близ	pr	10.6
близнец	s	10.6
вертикаль	s	10.6
вестибюль	s	10.6
военно-морской	a	10.6
вооружить	v	10.6
ворчать	v	10.6
выдержка	s	10.6
высочайший	a	10.6
груша	s	10.6
гусеница	s	10.6
демон	s	10.6
депутатский	a	10.6
Джордж	s.PROP	10.6
дирекция	s	10.6
дымиться	v	10.6
египетский	a	10.6
задействовать	v	10.6
звучание	s	10.6
знаменитость	s	10.6
издательский	a	10.6
ископаемое	s	10.6
катание	s	10.6
качественно	adv	10.6
комплимент	s	10.6
косить	v	10.6
крайность	s	10.6
крымский	a	10.6
логистический	a	10.6
магия	s	10.6
майский	a	10.6
Мао	s.PROP	10.6
Моцарт	s.PROP	10.6
надлежащий	a	10.6
обобщение	s	10.6
обои	s	10.6
окрасить	v	10.6
отключить	v	10.6
пассаж	s	10.6
пересекать	v	10.6
перила	s	10.6
перрон	s	10.6
подружиться	v	10.6
подсчитать	v	10.6
пожаловать	v	10.6
постепенный	a	10.6
предотвратить	v	10.6
прикинуть	v	10.6
радиостанция	s	10.6
разрабатываться	v	10.6
реестр	s	10.6
РНК	s.PROP	10.6
сдержанный	a	10.6
синтетический	a	10.6
скелет	s	10.6
скрип	s	10.6
Сталинград	s.PROP	10.6
ступить	v	10.6
сущий	a	10.6
талия	s	10.6
тесто	s	10.6
упрямый	a	10.6
футболист	s	10.6
хмуро	adv	10.6
ЦБ	s.PROP	10.6
чистка	s	10.6
штык	s	10.6
языковой	a	10.6
Адам	s.PROP	10.5
архиепископ	s	10.5
бабий	a	10.5
безразличный	a	10.5
босс	s	10.5
Бразилия	s.PROP	10.5
взаимодействовать	v	10.5
вырабатывать	v	10.5
вышка	s	10.5
гребень	s	10.5
Григорьев	s.PROP	10.5
Дмитриев	s.PROP	10.5
доктрина	s	10.5
жилищно-коммунальный	a	10.5
завершать	v	10.5
заем	s	10.5
землетрясение	s	10.5
изобретатель	s	10.5
изъятие	s	10.5
иномарка	s	10.5
канцелярия	s	10.5
капиталистический	a	10.5
конкурентоспособность	s	10.5
ларек	s	10.5
лягушка	s	10.5
Максимович	s.PROP	10.5
Мартин	s.PROP	10.5
мельница	s	10.5
моча	s	10.5
обыденный	a	10.5
оговорка	s	10.5
округлый	a	10.5
отвлечься	v	10.5
отдаваться	v	10.5
пассивный	a	10.5
перепутать	v	10.5
подозрительно	adv	10.5
покатиться	v	10.5
поросенок	s	10.5
потечь	v	10.5
правоотношение	s	10.5
предусматриваться	v	10.5
прекращаться	v	10.5
призванный	a	10.5
